ID,comment,Bears Ears?,Sentiment,URL
DOI-2017-0002-17752,"Dear Secretary Ryan Zinke,The National Parks have been a place where I can feel at home. I have been visiting parks and monuments for years and each one brings memories that last. Every time I visit, I learn more about our nation's history the local environment and other vital outdoor skills. Please consider adding more lands to be public use rather than taking them away.Sincerely,Kristen Larson Chicago, IL 60608",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-17752
DOI-2017-0002-8744,Our land is sacred and amazing and then we protect by making some places preserved from distruction by industry. Please leave all our designated Monuments as they are.,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-8744
DOI-2017-0002-24432,"I respectfully submit these comments as a member of the Society for American Archaeology in support of the __________________ National Monument. The Antiquities Act itself is the result of advocacy by the public and archaeologists concerned about the preservation of the cultural heritage contained in our federal lands. It is for the continued protection of cultural resources--specifically those located within the ____________ Monument--that I am writing. The ________________ Monument, which is subject to the review procedure outlined in the Executive Order (E.O.) signed by President Trump on April 26th, contains many known archaeological sites. There are likely even more as-yet unknown sites as portions of the land have never been surveyed to locate archaeological resources. In addition to playing active roles in the cultural lives of many people today, the historic and scientific value of these places and the objects they contain cannot be overstated. They are physical ties to the past, and hold irreplaceable information about the peoples who came before us, how they lived, and how they adapted--or not--to the ever-changing natural and social environments surrounding them. If these sites are looted or destroyed, those connections, and that data, are lost forever.Some are questioning the size of recent monument designations, given that the Antiquities Act states that monument boundaries should be limited to the smallest area compatible with effective management of the assets to be protected. As far as cultural resource protection is concerned, it is important to note that the science of archaeology has evolved greatly since the time the Act was signed. We've come to recognize that archaeological sites are best interpreted as part of the landscapes that surround them. It is only from this perspective that we can gain the clearest understanding of the lives of our forebears. I understand that preserving every acre of federal land from development is clearly neither possible nor even desirable. Setting aside lands containing the most sensitive cultural values, however, is vital to the continued growth of our knowledge of the past, without which the nation's future will be greatly diminished. It is possible to achieve both outcomes. Designation of land as a monument does not have to completely preclude economic development within its boundaries. Some activities compatible with resource preservation could take place, while still giving archaeological sites a higher level of protection than is afforded on lands outside monuments. I urge you to keep these realities in mind as the Department's review of ____________National Monument continues.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-24432
DOI-2017-0002-61258,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Tori Smith Salt Lake City, UT 84105",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-61258
DOI-2017-0002-45593,"Dear Secretary Ryan Zinke,I have spent much of my childhood and now even more of my adult life exploring National Parks around our great country. I believe that their existence is vital to inspiring future generations to explore and be creative in other ways. I also believe they preserve the history and culture of our culture. I believe that redesignating boundaries is dangerous because it muddles the lines as to what protected actual means in our country. It makes citizens such as myself much less likely to trust and stand behind the government of the country that we love. Please truly consider the reprocussions of such actions. Sincerely,Mason Stansfield",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-45593
DOI-2017-0002-59425,"American sportsmen and women support judicious use of the Antiquities Act to permanently conserve important lands and waters, safeguard fish and wildlife habitat, and secure public hunting and fishing opportunities. Recently designated national monuments, such as Rio Grande del Norte in New Mexico, Berryessa Snow Mountain in California and Upper Missouri River Breaks in Montana, provide important hunting and fishing opportunities and enjoy widespread support from hunters and anglers. Our community is invested in ensuring that these important landscapes will remain under long-term protection.Fishing is an important recreational activity for my family. As land is sold off to the highest bidding developers, access to the public is being closed down. Don't let the National monuments change important habitat protections for wildlife, or access for the public.Please stand with me and Backcountry Hunters & Anglers in defending the world-class habitat and hunting and angling found in America's national monuments.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-59425
DOI-2017-0002-47862,I feel strongly that the US should keep its national monuments and protect the land and parks and wildlife that surround them for future generations.,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-47862
DOI-2017-0002-30621,"Dear Secretary Ryan Zinke,Our public lands are vital to our national legacy. Theyre economically beneficial to our local communities, and to our nation as a whole.As a Montana you should know how important our public lands are to our economy and to our heritage. Maintaining those places for our generation and future generations will provide more economic value to this country if they have not been spoiled by resource extraction for a short term gain. Please listen to your bosses, aka the voting people, and not just the special interest firms lining your pockets.This land is our land and let's keep beautiful for all.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-30621
DOI-2017-0002-29535,I support the national monument designations for Bears Ears and Grand Staircase-Escalante. Please provide these beautiful lands for us and future ancestors to enjoy!,Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-29535
DOI-2017-0002-69946,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Jim Murphy Havertown, PA 19083",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-69946
DOI-2017-0002-66212,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Sherrill Johnson Palatine, IL 60067",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-66212
DOI-2017-0002-61449,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Nicole Trotta Utica, NY 13501",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-61449
DOI-2017-0002-72773,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Janet Hamm Tacoma, WA 98405",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-72773
DOI-2017-0002-75816,"Dear Secretary Ryan Zinke,As an avid outdoor recreationist and citizen co-owner of our country's public lands, I am upset that protections for some of our country's most valuable landscapes could be rolled back through this current National Monument review process. For more than a hundred years, Presidents of both parties have used the Antiquities Act--a tool signed into law by Theodore Roosevelt--to enact far-sighted protections for our common American inheritance. To roll back these protections would be an unprecedented attack.National Monuments are designated after years of public engagement and stakeholder outreach. The idea that a fifteen-day comment period would be a meaningful supplement--or means to supplant--the years of engagement that have led to the designation of National Monuments like Bears Ears does not make sense.Our outdoor areas are a sacred space, whether or not associated with culture or religion where many of us go to recharge, be inspired, and feel a real connection to the ground under our feet. To change this just so we can mine for ONLY a few years seems beyond pointless and insensitive to the generations to come. I support the designation of Bears Ears National Monument and ALL others currently under review.Sincerely,Danielle Leitao Seattle, WA 98122",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-75816
DOI-2017-0002-52149,"I have enjoyed, appreciated, and shared many of the national monuments established since 1996. They are treasures that should be saved for Tribal communities, all U.S. citizens, and visitors worldwide. Giant Sequoia National Monument, in particular, serves as a spiritual sanctuary to me, to say nothing of the habitat it provides for so many other species.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-52149
DOI-2017-0002-11025,"These beautiful areas should be protected for the use and enjoyment of US citizens as well as the many tourists who visit them. Resource extraction is a short-term gain for corporations, and leaves irreparable and long lasting damage.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-11025
DOI-2017-0002-55179,Leave our national monuments alone! I am appalled and highly disappointed in this effort if second guessing our national monuments especially Bears Ears! This makes me sick!,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-55179
DOI-2017-0002-73559,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Abi maez Garcia Bellflower, CA 90706",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-73559
DOI-2017-0002-74539,Please preserve our National monuments. These are sacred places that we will never get back if harmed. There are so few protected lands left in the world. To destroy them for temporary monetary gain is really sad for now and future generations. They are priceless,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-74539
DOI-2017-0002-6956,I am writing to express my disapproval of the proposed review of National Monuments created since 1996. I personally have visited and recreated in many of these Monuments and they are a treasure that must be protected.,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-6956
DOI-2017-0002-26679,"Dear Secretary Ryan Zinke,.we have visited almost all our Baltic allies parks (on my bucket list)Please secure our national parks and national monuments for the next generationsOther wise how will they learn the history and beauty of our country Sincerely,Kim Laperle Punta Gorda, FL 33982",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-26679
DOI-2017-0002-15335,"I have a new National Monument in my back yard as well. Despite several years of outreachand publicity, there are still local people who are opposed to the monument and some saythey were not heard. This is always going to be the case. Many of their complaints are legitimateand need to be addressed, and could be, if the BLM, County Sheriff and Highway Patrol in mystate were properly funded, because it's clear that local people are pitching in to do what theycan. There are, of course, some locals and non-locals who don't give a xxx about anything exceptwhat they want to do right now. No respect and no manners. These people are always going tobe with us. So what can you do? The problem existed before the monument and even if youtake the monument status away. or shrink the monument, nothing has been done to address the problem, and vandalism, pothunting, looting and poaching will continue. I'm certain locals in other areas around monuments face the same problems and have the samecomplaints. They could coexist with a monument if it was taken care of, and they had some involvement.Of course, there are some people who are so busy with their own lives they don't participate. I don't blame the locals and I know how hardworking agency employees are. I've seen it from the inside andoutside. They have a thankless job like teachers. There will always be those who don't want the government in their backyard. Where are you going to live where you don't have to follow rules? To Congress and the Senate: stop cutting park and monument budgets thinking thatwill make it all go away. If you want to fight big government, take on the large agricultural and military-industrial complex. There's your money. People want their public lands properly caredfor and maintained. They want their visits to be safe from crime. They want to hear the storyof the land, get away from the city, and see the wonders. Fund our parks and monuments. Many problems could be eliminated by adequate staffing and allowing deferred maintenance to happen, and hire rangers to patrol and interpret. That would eliminate most of the problems. Volunteer steward programs will help locals get involved with agencies and become part of the solution. I'm not sorry because someone wants to use government land on a cheap lease andmake themselves rich at the cost of my cultural or natural heritage. I see them in the same categoryas those who pollute water and the air but pay nothing to clean it up. What used to be standardoperating procedures is not to be allowed anymore. There's another consideration for these ""HUGE"" monuments is that along with the petroglyphs, trees and whatever else is being protected: rural areas are becoming full of people. Yeah, I've flown over theUS and noticed miles of no houses, but in California, that's becoming rare. Anywhere people want to live that's becoming rare. With climate change, we are learning that species are ""migrating"" uphill to find optimal conditions for life. Sounds funny that trees do that, but it's true. Larger animals need largeterritories and connections to other places in order to find food and mates. Some of what is being protected is also large, like trails historic camps and roads. Other considerations: viewsheds and soundsheds. More and more we realize that sound pollution is a problem, and it affects us as well as animals. Noise affects enjoyment of the natural world and the sense of place. Have you ever beenoutside somewhere that when everyone stops talking and walking you can hear nothing at all? Why must we shortchange our future? Why is this action even being taken except that there's someoneout there that wants to make some money? These monuments go back to 1996 and were created byDemocrat and Republican presidents. I don't believe that monuments or parks (when you're done with monuments, DOI will get on to reviewing the size of national parks--just the natural progression of thingsin this administration.) This review is mean-spirited: a businessman who sees the only utility of the landas something he can make money from, like the guy with the hammer who sees every problem as a nail.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-15335
DOI-2017-0002-2796,"Our national monuments are something we should be proud of in this country, and something we should be proud to show all those who come to visit. They should be protected as they currently are.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-2796
DOI-2017-0002-48567,"Please do not overturn or reduce the size of the Bear's Ears National Monument or Grand Staircase-Escalante National Monument. I live in Utah and love these wild places that support the culture of the native peoples in the area, as well as local businesses. I do not feel that your monument tour paid sufficient attention to tribal leaders or to local Chamber of Commerce leaders who support the Monuments. The voices of county leaders who are opposed were the main voices you heard. I spend my money visiting these places and supporting the local businesses. I believe the local native people will be good partners in stewardship of these lands.Thank you for your careful consideration in favor of leaving these monuments just as the extensive process vetting their borders set them up.",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-48567
DOI-2017-0002-12282,"To Whom It May Concern,I am writing today to express nothing but the utmost support for the National Monuments that are established in the United States today. It is my opinion that these tracts of public land and protected ocean are some of the greatest national treasures that we own, regardless of why they have received this designation, and I am in full support of their existence. I regularly visit these National Monuments; the Sonoran Desert and Ironwood Forest most of all, but I see the rest of these monuments as great escapes to be shared with the people of this great country. Any attempt to roll back or lessen the protection of these special tracts of land, I would consider nothing short of treason. For centuries governments have had to make tough decisions in regards to expansion of industry and the protection of wildlife and public land and they have always found a way to make it a priority to protect these areas. If this generation and administration were to see these National Monuments disabled destroyed or turned over to greedy corporations for their exploitation it would be a sad day in history that would surely result in this generation being remembered as failures in the memory of history. The only changes to the National Monuments, and the programs that are in place to help regulate them that I would be in favor of would be an expansion of them across the country. I would like to see stronger protections for the currently existing National Monuments and I would also like to see it made easier for governing bodies to expand these lands and provide further protections so that they will still exist to be shared with future generations. Respectfully YoursBrian Harrelson",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-12282
DOI-2017-0002-0465,Saving national monuments and national parks for our children and grandchildren is one of the most important legacies a generation can provide. Please don't ruin public land so private interests can exploit and ruin them.,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-0465
DOI-2017-0002-41394,"Dear Secretary Ryan Zinke,Bears Ears National Monument was created through a process of public input and diverse interests coming together for a common goal. Please dont change it.",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-41394
DOI-2017-0002-20191,"Dear Secretary Ryan Zinke,If we allow this to happen not only are moving backwards from all the great achievements of getting theses lands protected we are completely destroying the only hope our humanity has for its future. Sincerely,William Richardson Blue Ridge, VA 24064",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-20191
DOI-2017-0002-9088,"The Bears Ears Monument was created, in part, by and in response to significant local support. Most particularly this included First Nation tribes, as well as local residents.At this point, it provides the economic benefit of tourism, in addition to protecting an important national heritage site.I urge the Monument protection to be left in place.",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-9088
DOI-2017-0002-74335,"Please return control of the public lands in Utah to Utahns and our local government. We know the land, we love the land, we have an enduring interest in preserving the land for our children and grandchildren. Creation of this national monument was simply a political slap at Utah. We are hurt by it, not helped.",Yes,Negative,https://www.regulations.gov/document?D=DOI-2017-0002-74335
DOI-2017-0002-35360,"Dear Secretary Ryan Zinke,I have made my living as a guide on public lands, as a teacher, I brought students to public lands and watched the transformation of these students into care-takers of our public lands. I have travelled to Utah since 1988, visiting and spending money in Utah because of GSENM, what today is Bears Ears N.M. I have traveled and spent money in Nevada because of Gold Butte N.M. I now live in Montana and spend my leisure time hiking on our public lands. Gardiner, MT, my home town, survives on the economic boost because of Yellowstone NP, but also because of the public lands surrounding us. I am concerned about all public lands, but especially the ones that you are threatening the most. These lands are our legacy. Giving away OUR lands will be short term profit for a few already wealthy individuals. Giving away our lands will enable a few cronies get rich but in 25 years, the communities in the area will be dying and withering away because jobs will end, the boom will bust. However, consistent tourism is good for the economy. I speak money because that is what you seem to understand, Mr. Zinke. There are many more reasons to maintain our present national monuments: future discoveries that could save lives in the medical industry, our legacy to our descendants, our need as humans for beauty and space, who we are as a nation. No other nation on earth has the beautiful public lands that we do... please do not destroy those lands and do not destroy our legacy--this is who we are as a country. Sincerely,Julianne Baker Gardiner, MT 59030",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-35360
DOI-2017-0002-57440,"Dear Secretary Ryan Zinke,Bears Ears National Monument was created through a process of public input and diverse interests coming together for a common goal. Please dont change it.We must protect all of the nations monuments and parks from political attacks. What is wrong with Republicans?Gary Bellert",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-57440
DOI-2017-0002-33857,"For years the Federal Government has catered to big business and large corporations. While purporting to create more jobs and make a better life for ordinary citizens, they have enriched themselves while destroying our environment. It's time to preserve a part of nature that can be enjoyed by everyone. Let's preserve and even enlarge our parks and monuments while there is still something to preserve.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-33857
DOI-2017-0002-3252,"As a life long advocate for the outdoors I respectfully request that all of the national monuments specified in the ""Review of Certain National Monuments Established Since 1996; Notice of Opportunity for Public Comment"" executive order and all others that may come under question remain preserved as originally established.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-3252
DOI-2017-0002-44608,"Releasing this land puts important public land at risk. Lobbyists will trump local public opinion and this land will be abused for private gain. The government will control how this land is used, either now or later; I'd prefer it be reserved for those with clear intentions, then released to those with undetermined intentions.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-44608
DOI-2017-0002-64715,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Ronald Woolford Placerville, CA 95667",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-64715
DOI-2017-0002-21796,Please retain National Monuments designated or expanded since 1996 under the Antiquities Act of 1906 in the present status. These are national treasures akin to having the most valuable of bank accounts. Opening these national treasures up to (further) development and privatization is akin to spending these treasures. If the bank account is not spent - keeping the National Monuments protected what have we lost? These will be preserved for untold generations. What is the hurry to potentially devalue these valuable and unique assets?,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-21796
DOI-2017-0002-37199,"Dear Secretary Ryan Zinke, Please keep Bears Ears National Monument intact. Land such as Bears Ears must be kept protected for public use and for cultural reasons. States are ill-funded and equipped to care for this land, and most often sell it for a very small price. It is long past time to look beyond quick dollars extracting finite resources and start paying attention to the billions of dollars the outdoor recreation industry generates. If we protect these areas that industry will continue indefinitely.Thank you for the opportunity to comment on this important issue.",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-37199
DOI-2017-0002-72556,"Dear Secretary Ryan Zinke,As a supporter of bird conservation and our public lands, I strongly urge you to protect all national monuments under review, and to reject any changes to these iconic landscapes. The national monuments created in the past twenty years have protected vital bird habitat, helped safeguard our heritage, and benefited communities across the country. Reversing any of these designations would be a tragic mistake with harmful consequences for all that depend on our magnificent public lands. From the buttes of Bears Ears that support birds like the Golden Eagle, to the underwater canyons of the Northeast Canyons and Seamounts National Monument that support a critical ecosystem for Atlantic Puffins, to the rocky peaks of the Organ Mountains-Desert Peaks National Monument, the shrub-steppe habitat of Hanford Reach National Monument in Washington, and out to the pristine Pacific waters of the Papahanaumokuakea National Monument, all of these lands and waters are indispensable to birds and other wildlife.These monuments are a legacy of Teddy Roosevelt. He and all fifteen subsequent presidents--of both parties--have recognized the need and value of protecting these public lands with the Antiquities Act. I urge you to uphold Roosevelt's legacy and maintain these monuments for current and future generations.Sincerely,Kayla craft Bellflower, CA 90706",Yes,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-72556
DOI-2017-0002-5733,"Public lands should remain that way. The review of the national monuments should find that no adjustments or changes are needed but to expand our public lands where appropriate, not shrink them. My husband and I have traveled to many of these places and urge you to go in person to each location before making a decision, to see what is being sacrificed. At a minimum, surely this is the due diligence required of the job. I realize that protecting these places is not always in the short term interest of certain people, but it is these places which will make our country great in the future as well. They serve as important tourist attractions for local populations and provide a place where families can spend quality time together. If you begin removing protections here, where does it stop? These lands require federal protection because they should belong to all Americans, not just the Americans who happen to live in that state of the union. As a Tennessean, it brings me great joy that people from all over the world can see and enjoy the Smokey Mountains. At one time, they may have all been clear cut and mined to hell, and there would be no Gatlinburg, no Asheville, none of the thriving tourist economies that now benefit from that public land. I digress. When human beings can set aside short term profit for the future generations benefit, we engage that conscience that makes us human instead of animal. Please do the right thing and keep our parks and monuments!",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-5733
DOI-2017-0002-41951,"National monuments across the country are currently under review by the Trump administration. Based on the results of this review - including comments by members of the public - valuable fish and wildlife habitat and prime hunting and fishing opportunities could be changed permanently.Here in California, sportsmen worked hard to advance habitat protections for Berryessa Snow Mountain National Monument - a 330,000-acre chunk of public lands that provides both excellent hunting opportunities - for deer, elk, wild turkeys, wild pigs and black bears - and fishing access for bass, trout and countless warm-water species.Join me and Backcountry Hunters & Anglers in urging the Trump administration to maintain hunting and fishing opportunities, protect valuable fish and wildlife habitat and keep the size and scope of our monuments intact.",No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-41951
DOI-2017-0002-4395,Our national parks and national momuments are a few of the reasons of what makes this country awesome. Please protect our public and nationally protected lands so iur children's children will enjoy it.,No,Positive,https://www.regulations.gov/document?D=DOI-2017-0002-4395
